Fecha;BUSY15_Index;BUSY510_Index;BUSY10_Index;EUR_CLP;USD_CLP;UF_CLP;RACLGOB_CLP_D1yM;RACLGOB_CLP_D2y3y;RACLGOB_CLP_D5yP;RACLGOB_UF_D1yM;RACLGOB_UF_D3y5y;RACLGOB_UF_D7yP;RACLBR_DC;RACLBR_DL;RACLLH_D1;RACLLH_D5;RACLLH_D9P;RACLCO_CLP_D1yM;RACLCO_UF_D1yM;RACLCO_UF_D2y4y;RACLCO_UF_D5yP;RACLGOB_CLP;RACLCO_CLP_AAC_D3y5y;RACLIF_UFDM3;RACLIF_CLPDM6;RACLIF_CLPD2;RACLIF_USD;RACLIF_CLP_P15d;RACLIF_CLP_P360d;RACLIF_UF_P15d;RACLIF_UF_P360d;UTILITIES;BANCA;COMMODITIES;CONST.&INMOB.;RETAIL;IPSA;SPX_Index;RACLGOB_UF_D5y7y;ICP_CLP;RACLGOB_PDBC;RACLIF_UF_P270d;RACLIF_UFD3P;RACLIF_UFD2;RACL;USD_CLP_Trade;RACLIF_DM3
2000-09-15;;;;484,4700000000;561,3600000000;15512,0500000000;;;;1079,3469850087;1098,6731864877;1117,2958112789;1087,8560682389;1120,1804800266;1091,4843251753;1105,0435755983;;;1089,8750942118;1112,0276473579;1126,9749256771;;;;;;;;;;;;;;;;;;1109,7071245215;;;;;;1107,4728137087;562,2200000000;
2000-09-14;;;;489,3200000000;565,6500000000;15510,5000000000;;;;1074,1530410676;1096,6964230167;1117,5155435016;1086,8902894804;1114,5649440765;1086,0737371472;1104,0466560796;;;1084,2379806140;1110,0757685344;1126,9821280301;;;;;;;;;;;;;;;;;;1108,8654876156;;;;;;1105,5132952174;561,3600000000;
2000-09-13;;;;487,0200000000;565,3300000000;15508,9500000000;;;;1073,5840321193;1094,6461391169;1117,2431324363;1086,3917842679;1114,1478557036;1085,1057854912;1102,5570992579;;;1083,7150786762;1108,1214849326;1126,7315310555;;;;;;;;;;;;;;;;;;1107,4948127869;;;;;;1104,4798793185;565,6500000000;
2000-09-12;;;;487,6300000000;566,4800000000;15507,4000000000;;;;1072,5029667669;1093,1696789284;1117,8420309421;1086,2972610272;1117,2197255813;1083,2487580455;1103,3003170886;;;1082,7226053992;1105,9881225320;1129,4317442682;;;;;;;;;;;;;;;;;;1107,4429845976;;;;;;1104,3823234429;565,3300000000;
2000-09-11;;;;491,3500000000;567,5100000000;15505,8600000000;;;;1073,4223177054;1092,6863881567;1117,5305679545;1087,3227751997;1115,9167165326;1084,2156298969;1102,9455702240;;;1083,8479192143;1105,9050048524;1127,5637455684;;;;;;;;;;;;;;;;;;1106,6863231683;;;;;;1103,8365514661;566,4800000000;
2000-09-08;;;;498,4900000000;569,5300000000;15502,2600000000;;;;1073,5333524708;1092,7472514236;1115,4766169162;1086,4874964706;1119,0150660481;1085,2931806402;1102,6063544657;;;1084,6016366968;1106,2285570300;1125,7389573587;;;;;;;;;;;;;;;;;;1105,9621916738;;;;;;1103,7379709327;567,5100000000;
2000-09-07;;;;496,4000000000;568,8800000000;15501,7600000000;;;;1071,5678019596;1091,8758236202;1114,0471503011;1086,2757286991;1116,4247268313;1083,3599188998;1101,5075005297;;;1082,6209653894;1104,8587979771;1124,2700964544;;;;;;;;;;;;;;;;;;1104,6735210607;;;;;;1102,3876501648;569,5300000000;
2000-09-06;;;;505,4700000000;568,1500000000;15501,2600000000;;;;1071,4158323584;1091,8616124767;1116,5346003736;1086,7027953746;1119,2475352935;1083,2710587201;1102,5297401088;;;1082,3887236122;1105,2798577627;1125,5434435529;;;;;;;;;;;;;;;;;;1106,0977432623;;;;;;1103,2487005129;568,8800000000;
2000-09-05;;;;506,5000000000;562,7700000000;15500,7600000000;;;;1071,7253012772;1091,4407843232;1118,0149244794;1086,4094056739;1121,6914143063;1083,4793465290;1102,8266974417;;;1082,7396129844;1104,0498915526;1126,5608829732;;;;;;;;;;;;;;;;;;1106,7997256980;;;;;;1103,6627357064;568,1500000000;
2000-09-01;;;;499,3500000000;563,0200000000;15498,7600000000;;;;1071,7406619341;1092,7889178291;1121,2985099519;1084,7628343955;1121,1574281954;1083,2409932470;1103,1004717387;;;1082,6234560056;1104,5101883824;1129,1601542388;;;;;;;;;;;;;;;;;;1108,7233521302;;;;;;1104,5249297701;562,7700000000;
2000-08-31;;;;502,0400000000;562,4400000000;15498,2600000000;;;;1070,1374067263;1093,3046169613;1124,4536917175;1083,1654061610;1122,0667786588;1081,9682708871;1104,2424594003;;;1081,0373962525;1104,8126750592;1131,3420525780;;;;;;;;;;;;;;;;;;1111,1204031612;;;;;;1105,4150345874;563,0200000000;
2000-08-30;;;;498,8000000000;558,2600000000;15497,7600000000;;;;1069,8642966479;1094,0673286266;1125,9747655056;1084,4925217184;1128,2015782978;1081,9255315553;1104,8463273143;;;1080,7952828398;1104,8649813175;1132,5466695120;;;;;;;;;;;;;;;;;;1112,0308360786;;;;;;1106,6042287849;562,4400000000;
2000-08-29;;;;492,2400000000;545,9400000000;15497,2600000000;;;;1070,6413960156;1095,4724195707;1127,2171646114;1082,8502988262;1119,3318837533;1082,7420845178;1106,7895759409;;;1081,7505426184;1105,4387806208;1133,4575870345;;;;;;;;;;;;;;;;;;1112,9475807163;;;;;;1106,6725554333;558,2600000000;
2000-08-28;;;;494,7100000000;547,5900000000;15496,7600000000;;;;1069,0586344090;1089,9172806893;1115,4453018109;1079,6340287747;1115,9175585667;1079,7820432820;1099,2652011409;;;1080,2594513867;1100,1345258023;1124,6284938695;;;;;;;;;;;;;;;;;;1105,0650519518;;;;;;1100,4368508535;545,9400000000;
2000-08-25;;;;492,7300000000;546,5800000000;15495,2600000000;;;;1069,7197029298;1089,4365620392;1117,9388156153;1079,5204777891;1113,0064209733;1079,9934991848;1099,1396744514;;;1080,7664387820;1100,1578648645;1126,3109421044;;;;;;;;;;;;;;;;;;1106,1306807223;;;;;;1100,5520880986;547,5900000000;
2000-08-24;;;;490,7000000000;545,8500000000;15494,7600000000;;;;1068,4108180356;1089,6374243583;1117,2117642043;1079,2551868203;1116,1407740843;1079,3470531875;1098,7271310498;;;1079,6382308041;1101,0270350267;1126,6676555379;;;;;;;;;;;;;;;;;;1106,0691738999;;;;;;1100,9018617002;546,5800000000;
2000-08-23;;;;490,6800000000;547,2100000000;15494,2600000000;;;;1067,5793778030;1089,4034423270;1117,4106454143;1079,7651370149;1113,5336278151;1078,5067952526;1098,5802025024;;;1078,7014318418;1100,4078878066;1126,9469916603;;;;;;;;;;;;;;;;;;1106,3444618455;;;;;;1100,4949022870;545,8500000000;
2000-08-22;;;;497,1900000000;550,5400000000;15493,7600000000;;;;1067,8159137306;1089,0541134072;1116,0184846759;1079,1733968255;1114,0952175491;1078,7615495142;1098,1719865348;;;1079,1368042902;1100,0589387279;1126,3246696201;;;;;;;;;;;;;;;;;;1105,2250205572;;;;;;1100,1440858192;547,2100000000;
2000-08-21;;;;497,7200000000;547,8900000000;15493,2600000000;;;;1067,4896878574;1089,1696958473;1116,8587720926;1078,1180423148;1114,4443306109;1077,9251897640;1098,2971522924;;;1078,6360859645;1100,1448608001;1127,4538506606;;;;;;;;;;;;;;;;;;1105,0550434509;;;;;;1100,2432433582;550,5400000000;
2000-08-18;;;;500,4200000000;546,4100000000;15491,7600000000;;;;1067,3872158472;1089,4765628164;1118,2937560575;1080,6288367303;1115,0461301270;1077,7506348783;1097,8521571819;;;1078,2422048678;1100,2590656804;1128,4994953411;;;;;;;;;;;;;;;;;;1106,1597070058;;;;;;1100,7502877768;547,8900000000;
2000-08-17;;;;498,5100000000;544,5200000000;15491,2700000000;;;;1066,5401653320;1089,2131867030;1119,7542705029;1079,8441613630;1112,5238298653;1077,0509024248;1099,9609242036;;;1077,3165010182;1100,2424195321;1129,4222148314;;;;;;;;;;;;;;;;;;1107,1906686159;;;;;;1100,8578178820;546,4100000000;
2000-08-16;;;;494,4500000000;545,2800000000;15490,7700000000;;;;1067,0852921967;1089,5601694984;1120,6727468032;1078,4160575751;1110,7329351454;1077,2923231353;1100,2234406654;;;1077,7612476788;1100,4200208881;1130,7289310362;;;;;;;;;;;;;;;;;;1107,7980312624;;;;;;1101,0310800255;544,5200000000;
2000-08-14;;;;497,5300000000;550,0200000000;15489,7700000000;;;;1066,9246363978;1087,0025218923;1118,2990901741;1078,5122775368;1108,3378889088;1076,0727028620;1098,3866279407;;;1077,5474737127;1098,2359637227;1128,5533620067;;;;;;;;;;;;;;;;;;1105,3356467867;;;;;;1098,9272265882;545,2800000000;
2000-08-11;;;;501,6100000000;552,6200000000;15488,2700000000;;;;1066,8820319722;1088,6326646615;1115,7086244134;1078,1322380329;1108,6470145178;1077,1028282520;1099,1045608520;;;1077,6974814286;1099,5926302433;1126,1643303827;;;;;;;;;;;;;;;;;;1105,1701517972;;;;;;1099,1819370484;550,0200000000;
2000-08-10;;;;498,2500000000;552,8600000000;15487,7700000000;;;;1065,1881731284;1087,0580760315;1111,7439400377;1078,7379842388;1108,6751821330;1075,4764544418;1096,9092475005;;;1075,9902680116;1098,3215674053;1122,7237397076;;;;;;;;;;;;;;;;;;1102,3510240466;;;;;;1097,3247085650;552,6200000000;
2000-08-09;;;;499,0700000000;553,3700000000;15487,2700000000;;;;1064,4106166808;1086,1039076711;1111,9147644785;1078,3591998951;1107,4223868483;1074,6177824687;1096,6287051082;;;1075,2019048188;1096,4452734652;1122,2642655834;;;;;;;;;;;;;;;;;;1101,8697393084;;;;;;1096,7104250162;552,8600000000;
2000-08-08;;;;505,5400000000;555,4900000000;15486,2700000000;;;;1064,8751432889;1085,5205683489;1110,8563053395;1076,6870882754;1104,2396461552;1074,4514207813;1095,6786303445;;;1075,4913194095;1095,9390746774;1120,5653376191;;;;;;;;;;;;;;;;;;1100,8454390851;;;;;;1095,6289575652;553,3700000000;
2000-08-07;;;;503,4800000000;554,5300000000;15485,2800000000;;;;1064,6629283826;1084,3955662399;1112,0499849914;1077,8845601661;1105,5044174099;1073,3166760817;1093,0994367791;;;1075,5065072817;1094,6190717165;1122,9772359331;;;;;;;;;;;;;;;;;;1100,8764996673;;;;;;1095,2779818401;555,4900000000;
2000-08-04;;;;498,8800000000;551,6100000000;15482,2800000000;;;;1064,6517460801;1083,3641809323;1110,1424432623;1076,1528759812;1104,2027114734;1073,2484688503;1091,1708474307;;;1075,5230959281;1094,6392224205;1120,5975668196;;;;;;;;;;;;;;;;;;1099,2277984361;;;;;;1093,8987232982;554,5300000000;
2000-08-03;;;;503,6900000000;550,7400000000;15481,2800000000;;;;1063,7648629236;1083,6177106400;1108,3118640019;1074,2340300067;1101,0986088295;1072,6254615930;1091,4356386616;;;1074,6404721236;1095,0053693202;1118,3531359997;;;;;;;;;;;;;;;;;;1098,2223096921;;;;;;1093,1575077622;551,6100000000;
2000-08-02;;;;512,2400000000;554,7100000000;15480,2900000000;;;;1062,9253242076;1082,5224314115;1108,2833584017;1075,2080637692;1103,0145236958;1071,7357512125;1091,1573273085;;;1073,8875534722;1094,3821387590;1118,3653446561;;;;;;;;;;;;;;;;;;1098,0793023819;;;;;;1092,9611793455;550,7400000000;
2000-08-01;;;;517,9000000000;557,4200000000;15479,2900000000;;;;1062,9483997726;1082,3368134609;1109,9965558844;1075,8599577328;1102,2686997173;1071,1061476813;1091,5491343255;;;1073,4627350434;1093,7194996950;1120,3066885852;;;;;;;;;;;;;;;;;;1098,8307984082;;;;;;1093,3313361931;554,7100000000;
2000-07-31;;;;514,8800000000;556,3800000000;15478,2900000000;;;;1063,1032266170;1082,5389157718;1108,7700130476;1075,3449583002;1102,3091090941;1071,4321699139;1091,8221405515;;;1073,5146524409;1092,9597667413;1118,8315834815;;;;;;;;;;;;;;;;;;1098,5570339252;;;;;;1093,1421863059;557,4200000000;
2000-07-28;;;;518,8700000000;554,4600000000;15475,3000000000;;;;1064,0319999151;1082,9218194165;1109,1500524203;1074,0689784514;1105,0277154285;1072,4550696027;1092,3764926244;;;1074,3520352151;1093,2047199828;1118,0931182951;;;;;;;;;;;;;;;;;;1099,1895916743;;;;;;1093,6298448977;556,3800000000;
2000-07-27;;;;522,2200000000;554,0200000000;15474,3000000000;;;;1061,7059179989;1082,7034495405;1104,2936761263;1075,6774869844;1102,0671943034;1071,6004425632;1092,3211284886;;;1071,8304642184;1092,6040540540;1114,8712218941;;;;;;;;;;;;;;;;;;1096,2473919928;;;;;;1092,1786506408;554,4600000000;
2000-07-26;;;;517,3400000000;550,9700000000;15473,3000000000;;;;1062,0620720725;1080,0235521040;1102,7520303970;1073,8994734615;1099,4227469541;1071,6631236799;1090,4160148681;;;1072,5887831488;1090,6170351511;1113,3267017394;;;;;;;;;;;;;;;;;;1093,8018831484;;;;;;1090,3336418122;554,0200000000;
2000-07-25;;;;511,3600000000;547,8200000000;15472,3100000000;;;;1062,2793469832;1079,2569352720;1103,4383786396;1072,4106473279;1096,3675510081;1071,3338555489;1090,3763287175;;;1072,5983324759;1089,9440052399;1113,2539602251;;;;;;;;;;;;;;;;;;1093,5847306102;;;;;;1089,7843425007;550,9700000000;
2000-07-24;;;;510,3100000000;545,5200000000;15471,3100000000;;;;1062,3764579551;1078,5590024366;1101,6996412677;1071,9184256554;1094,8083779834;1071,3881193232;1089,9323643205;;;1072,6983869491;1088,9312446609;1111,5018470320;;;;;;;;;;;;;;;;;;1092,6415632928;;;;;;1088,7509313110;547,8200000000;
2000-07-21;;;;507,3400000000;545,4400000000;15468,3200000000;;;;1062,2425125832;1078,5697701256;1100,8972710675;1071,3929298149;1094,8109220407;1071,3764853441;1089,5188061476;;;1072,3739854237;1088,6938197159;1109,6443669315;;;;;;;;;;;;;;;;;;1092,6121507247;;;;;;1088,4770832555;545,5200000000;
2000-07-20;;;;506,2500000000;547,3600000000;15467,3200000000;;;;1059,6236927555;1077,9447841024;1099,9484156284;1069,9087795580;1093,8652525180;1068,6831970180;1088,8845540406;;;1069,2774727572;1088,0337108875;1108,7503480755;;;;;;;;;;;;;;;;;;1091,7857345743;;;;;;1087,5114184934;545,4400000000;
2000-07-19;;;;508,5100000000;544,5600000000;15466,3300000000;;;;1059,0013061957;1076,9674504410;1098,0429263180;1070,7277936745;1094,3376273941;1067,8710240712;1086,7269992362;;;1068,7004512174;1086,4784815146;1107,4788534771;;;;;;;;;;;;;;;;;;1089,7200520818;;;;;;1086,5563672860;547,3600000000;
2000-07-18;;;;507,7500000000;542,6300000000;15465,3300000000;;;;1059,2249148884;1077,0988353960;1098,9615979298;1068,6382762788;1091,3613163745;1068,2127047684;1086,8054939234;;;1069,0020795539;1086,6523685184;1107,6853644652;;;;;;;;;;;;;;;;;;1090,0417318441;;;;;;1086,4582370552;544,5600000000;
2000-07-17;;;;509,3200000000;542,7300000000;15464,3300000000;;;;1060,1087384156;1076,8378149209;1098,8211131094;1068,5015594076;1086,9189521379;1068,8044723673;1086,7574773650;;;1069,8964150472;1086,4565350431;1107,0690469070;;;;;;;;;;;;;;;;;;1089,8546198528;;;;;;1086,0225614096;542,6300000000;
2000-07-14;;;;506,0700000000;539,9300000000;15461,3400000000;;;;1059,6332785117;1075,0287342808;1095,3446342363;1067,7658059553;1083,1804502591;1067,9096712991;1085,3262567444;;;1069,3924395077;1084,5784944336;1103,5743985285;;;;;;;;;;;;;;;;;;1086,9921870767;;;;;;1083,8276737904;542,7300000000;
2000-07-13;;;;505,8200000000;536,6700000000;15460,3500000000;;;;1058,2025999042;1073,8095835492;1091,7331947391;1067,1548121157;1083,7028187904;1066,6349015053;1083,5324463356;;;1067,8991182000;1082,9246260484;1100,0297624055;;;;;;;;;;;;;;;;;;1084,6739278501;;;;;;1082,1478366197;539,9300000000;
2000-07-12;;;;508,8100000000;534,9100000000;15459,3500000000;;;;1057,3684226296;1072,5907766209;1088,5090036743;1068,6988125231;1080,6332139354;1065,7672193271;1081,5119763971;;;1066,9025405699;1081,9886566824;1096,8628023069;;;;;;;;;;;;;;;;;;1082,4359571860;;;;;;1080,2400142459;536,6700000000;
2000-07-11;;;;510,2000000000;535,5600000000;15458,3500000000;;;;1058,1701134773;1071,8108012007;1089,4315960012;1066,0288626351;1083,5090599171;1066,3556835986;1080,7293281187;;;1067,8996396446;1081,7512032729;1098,2714513576;;;;;;;;;;;;;;;;;;1082,7532724165;;;;;;1080,3111964460;534,9100000000;
2000-07-10;;;;508,1900000000;535,9900000000;15457,3600000000;;;;1057,5640796142;1071,1301261516;1088,2150144054;1064,9858328400;1082,2589402706;1065,9988555314;1080,0696763740;;;1067,5542124620;1081,3972389541;1097,4679413786;;;;;;;;;;;;;;;;;;1081,9367928382;;;;;;1079,5116182048;535,5600000000;
2000-07-07;;;;512,6600000000;537,6300000000;15454,3000000000;;;;1058,0246925846;1069,5255930793;1085,9528494035;1064,1572998739;1077,9722717849;1066,2226566373;1079,2957373881;;;1068,2339686657;1079,9769244664;1093,6987958358;;;;;;;;;;;;;;;;;;1079,4278323398;;;;;;1077,6723521551;535,9900000000;
2000-07-06;;;;511,1400000000;535,5700000000;15453,2700000000;;;;1056,1494883079;1069,0382133025;1085,7410843784;1065,8613978690;1079,3160100707;1064,2912658136;1079,0655597696;;;1066,0237760924;1079,4176739046;1093,1301732427;;;;;;;;;;;;;;;;;;1078,9961131542;;;;;;1077,3911534374;537,6300000000;
2000-07-05;;;;507,9200000000;533,4200000000;15452,2400000000;;;;1055,4915383403;1069,1175771055;1085,3386945414;1063,0240865241;1077,8566724378;1063,7695304567;1079,2764256239;;;1065,2635656006;1079,3629540928;1092,7279838524;;;;;;;;;;;;;;;;;;1078,8222762213;;;;;;1077,0286224567;535,5700000000;
2000-07-04;;;;512,2100000000;537,4600000000;15451,2100000000;;;;1056,2945498079;1069,7924359378;1085,2983216196;1063,1749518262;1076,2688105992;1065,4045334904;1080,3585424049;;;1066,0380574893;1081,1847587181;1091,6465189600;;;;;;;;;;;;;;;;;;1079,4801271097;;;;;;1077,6138367492;533,4200000000;
2000-07-03;;;;514,7900000000;538,6200000000;15450,1900000000;;;;1055,4501716491;1067,8874946311;1088,3552511797;1067,2661539134;1079,5755439733;1062,7433332684;1079,4522008431;;;1065,2684325257;1077,9104412779;1095,1743800097;;;;;;;;;;;;;;;;;;1079,4530211751;;;;;;1077,3352808881;537,4600000000;
2000-06-30;;;;512,1800000000;538,6100000000;15447,1000000000;;;;1057,3234783271;1068,9885709930;1087,8343917672;1065,9909713034;1077,3691806984;1064,6774632273;1080,0119570855;;;1066,6235132564;1080,4141641025;1093,5896095135;;;;;;;;;;;;;;;;;;1079,3699486439;;;;;;1077,4875080472;538,6200000000;
2000-06-29;;;;506,6800000000;535,9700000000;15446,0700000000;;;;1054,3217478084;1068,6816643292;1087,9609244985;1059,2750052847;1076,6870174285;1062,2580611091;1079,9130698072;;;1063,2935731223;1080,2816684359;1093,5645692094;;;;;;;;;;;;;;;;;;1080,1515456576;;;;;;1077,0902772588;538,6100000000;
2000-06-28;;;;507,3500000000;537,2800000000;15445,0400000000;;;;1053,7912530903;1068,6230720868;1088,0285828182;1061,0190326754;1075,5585966212;1061,5408955899;1079,3793959311;;;1062,7860937801;1079,4296774229;1093,3740785734;;;;;;;;;;;;;;;;;;1080,3280488006;;;;;;1076,8323060924;535,9700000000;
2000-06-27;;;;503,4900000000;537,3800000000;15444,0100000000;;;;1053,8415182721;1068,2013833958;1083,1676035221;1060,5842668349;1073,6408408505;1061,9944549881;1078,4819523224;;;1062,9840569765;1078,7809412012;1089,8191225909;;;;;;;;;;;;;;;;;;1077,2403417643;;;;;;1075,5432705887;537,2800000000;
2000-06-23;;;;501,7000000000;534,3100000000;15439,9000000000;;;;1056,1490263959;1068,2433915913;1079,6996957538;1058,5293362633;1070,0658038608;1064,6563499437;1077,2752691211;;;1065,6959597043;1080,5555846329;1085,0642025955;;;;;;;;;;;;;;;;;;1075,7375257102;;;;;;1074,5529747686;537,3800000000;
2000-06-22;;;;503,2600000000;532,9500000000;15438,8700000000;;;;1052,8629000838;1064,2671095799;1067,7298246283;1059,6353226957;1068,7632282267;1061,3820907410;1072,5678468300;;;1061,8670211441;1077,0610280898;1075,4519653251;;;;;;;;;;;;;;;;;;1068,2152149042;;;;;;1069,7504435240;534,3100000000;
2000-06-21;;;;507,8300000000;531,4900000000;15437,8400000000;;;;1052,5143821173;1062,0148201670;1066,3716772400;1056,9482854922;1066,5777103785;1060,6221607322;1070,9517345944;;;1061,5231911059;1075,5817909019;1073,9419826524;;;;;;;;;;;;;;;;;;1066,8021756180;;;;;;1068,1066876943;532,9500000000;
2000-06-20;;;;514,2600000000;533,0300000000;15436,8100000000;;;;1052,9216727413;1060,5793342727;1065,8320133302;1057,9613968009;1064,6623720593;1060,2506384574;1069,2304790380;;;1061,9521323931;1074,0461261649;1073,7294459101;;;;;;;;;;;;;;;;;;1065,8465098718;;;;;;1066,9166132383;531,4900000000;
2000-06-16;;;;507,6200000000;531,9900000000;15432,7000000000;;;;1053,6479989088;1059,1676532096;1062,9560272680;1055,9325204842;1064,9773913710;1060,1308741925;1067,3646505542;;;1062,6895675077;1073,6156711162;1070,8711584569;;;;;;;;;;;;;;;;;;1063,6689046837;;;;;;1065,3779320142;533,0300000000;
2000-06-15;;;;509,3600000000;530,5500000000;15431,6800000000;;;;1050,0339088656;1057,8737785405;1060,9421974017;1057,9215379837;1073,5577686379;1057,2506596292;1066,3826277860;;;1058,7395629321;1071,8244287374;1069,4081931805;;;;;;;;;;;;;;;;;;1061,7903629589;;;;;;1064,8703561229;531,9900000000;
2000-06-14;;;;511,9200000000;532,2900000000;15430,6500000000;;;;1050,2774241706;1057,9564800892;1060,3308113301;1056,3068571312;1061,8581800164;1057,5486067454;1066,5323452047;;;1058,9782370886;1071,9812298297;1068,8103501727;;;;;;;;;;;;;;;;;;1061,4587017939;;;;;;1063,6648344266;530,5500000000;
2000-06-13;;;;507,1900000000;530,1700000000;15429,6200000000;;;;1048,2875671953;1053,5453134140;1059,9308280591;1056,0642340428;1061,7328470947;1054,1264613984;1063,7973981849;;;1056,9921439775;1067,7148062766;1068,7270870352;;;;;;;;;;;;;;;;;;1059,4278064510;;;;;;1061,1232085260;532,2900000000;
2000-06-12;;;;503,7800000000;528,3100000000;15428,5900000000;;;;1051,5792738300;1055,6722888544;1059,2130365960;1054,7653581823;1058,0687804284;1058,5145733082;1065,0351788119;;;1060,4605889410;1070,2234696722;1067,2975774530;;;;;;;;;;;;;;;;;;1059,8930347974;;;;;;1061,9331397437;530,1700000000;
2000-06-09;;;;502,5100000000;525,6800000000;15425,5100000000;;;;1050,7485199713;1056,8228589186;1061,9785132499;1054,6370179278;1060,1517836048;1057,9356642085;1066,5368395361;;;1059,4840334079;1070,8721588894;1069,8402083009;;;;;;;;;;;;;;;;;;1061,8610652871;;;;;;1063,3597642227;528,3100000000;
2000-06-08;;;;505,1200000000;524,4200000000;15423,0300000000;;;;1048,6469542050;1054,1611067934;1060,9125616396;1054,3091124968;1061,4441093504;1055,4266767705;1064,1111180965;;;1057,8171183065;1067,8685806277;1069,4154189282;;;;;;;;;;;;;;;;;;1059,9246754448;;;;;;1061,6073261611;525,6800000000;
2000-06-07;;;;501,6500000000;522,9200000000;15420,5500000000;;;;1048,9754302932;1055,2601223299;1059,5448599896;1055,3913533626;1056,7724755342;1056,4622565992;1063,3481023984;;;1057,0843778526;1069,2604282808;1067,9537416852;;;;;;;;;;;;;;;;;;1059,5898626708;;;;;;1060,8937330051;524,4200000000;
2000-06-06;;;;493,3800000000;520,4700000000;15418,0700000000;;;;1047,9091517381;1054,4508040113;1059,5072691162;1054,3054377270;1057,2073705812;1055,0686084604;1062,6965524088;;;1055,8202879994;1068,0480277403;1067,9852003894;;;;;;;;;;;;;;;;;;1059,0828558776;;;;;;1060,2936182088;522,9200000000;
2000-06-05;;;;490,7800000000;520,0300000000;15415,5900000000;;;;1049,1281095002;1052,7887317999;1058,6189426075;1054,2754708057;1052,4624107100;1055,0807985853;1061,4091296217;;;1057,1818628602;1065,8422186294;1067,4325703795;;;;;;;;;;;;;;;;;;1057,8073328189;;;;;;1058,7213021778;520,4700000000;
2000-06-02;;;;487,1900000000;522,9000000000;15408,1500000000;;;;1049,6129509406;1051,6243267554;1056,3179606126;1050,9558198457;1052,0993422869;1055,3026732696;1059,9118242540;;;1057,7411801990;1065,0022645730;1065,1123561701;;;;;;;;;;;;;;;;;;1055,9157347291;;;;;;1057,3186027856;520,0300000000;
2000-06-01;;;;490,0900000000;524,0000000000;15405,6700000000;;;;1046,1839875694;1050,1173657554;1054,3365614184;1050,3405881787;1050,5474392131;1052,0041845138;1058,0471504277;;;1054,1893374025;1063,6030196781;1063,1929251430;;;;;;;;;;;;;;;;;;1053,5159064414;;;;;;1055,5929983329;522,9000000000;
2000-05-31;;;;489,4300000000;524,7700000000;15403,1900000000;;;;1045,7024185093;1049,3090546188;1053,1707221073;1050,5705739355;1054,2024684334;1051,3877949834;1057,4477788586;;;1053,5059444488;1062,7348684824;1061,7656436790;;;;;;;;;;;;;;;;;;1052,4307663059;;;;;;1055,1404076737;524,0000000000;
2000-05-30;;;;486,7700000000;525,1300000000;15400,7200000000;;;;1045,6293328290;1048,4053890794;1053,1422101898;1048,6251479282;1048,4392007699;1051,1270404998;1057,0669507137;;;1053,4055365602;1061,8260108778;1061,7321064730;;;;;;;;;;;;;;;;;;1051,9556588653;;;;;;1054,2258698240;524,7700000000;
2000-05-29;;;;489,1800000000;525,4300000000;15398,2400000000;;;;1045,9699584993;1047,9528002616;1051,8004515386;1049,4422268531;1050,5135833244;1051,3829220435;1055,8621343117;;;1053,8013453974;1061,1195227564;1060,6365580009;;;;;;;;;;;;;;;;;;1051,2811869240;;;;;;1053,8056498498;525,1300000000;
2000-05-26;;;;477,2700000000;525,1900000000;15390,8100000000;;;;1046,3789703477;1046,9955776814;1051,5859739725;1047,5732805325;1048,4154825617;1050,7985400389;1054,3217555640;;;1054,2223294360;1058,9320239470;1060,2844089157;;;;;;;;;;;;;;;;;;1050,3518412235;;;;;;1052,3334169210;525,4300000000;
2000-05-25;;;;478,4600000000;525,7300000000;15388,3300000000;;;;1042,9025009613;1046,0599889965;1049,8169389202;1048,7057416308;1049,2820252326;1047,5577871658;1053,0562443181;;;1050,3537895393;1057,8246303302;1058,5677645890;;;;;;;;;;;;;;;;;;1049,0588465272;;;;;;1051,0928720639;525,1900000000;
2000-05-24;;;;473,7100000000;524,2600000000;15385,8600000000;;;;1041,9282289843;1045,7649073763;1051,2785502869;1050,5913879575;1048,8715212101;1046,5513637953;1053,0901542765;;;1049,3616368625;1057,7595432628;1059,4918439816;;;;;;;;;;;;;;;;;;1049,6532974801;;;;;;1051,0651694982;525,7300000000;
2000-05-23;;;;475,5800000000;525,4200000000;15383,3800000000;;;;1044,0141389619;1046,8596310676;1051,1873503817;1049,0374578527;1057,9767918939;1049,0701945496;1054,3341006234;;;1051,5884220966;1057,9777398935;1060,5040851467;;;;;;;;;;;;;;;;;;1050,7536097270;;;;;;1052,8916504311;524,2600000000;
2000-05-22;;;;470,3500000000;523,6400000000;15380,9100000000;;;;1043,3798508302;1046,1243346644;1050,6824579250;1048,3570006269;1049,0421382872;1047,8383894573;1053,1339665429;;;1050,8766938361;1056,5343296000;1060,5353437119;;;;;;;;;;;;;;;;;;1049,7362477187;;;;;;1051,3816411766;525,4200000000;
2000-05-19;;;;466,0100000000;520,8100000000;15373,4800000000;;;;1043,6228719570;1047,0012705958;1055,3029629842;1046,6711196680;1049,9281206907;1048,0522123952;1054,5720216575;;;1050,7687035618;1057,0486342316;1062,5862541545;;;;;;;;;;;;;;;;;;1051,1670186245;;;;;;1052,5231019149;523,6400000000;
